Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
27,No,Non-Travel,319,Research & Development,1,2,Life Sciences,1,1162,4,Male,100,2,4,Research Director,1,Married,9838,17307,1,Y,Yes,11,3,2,80,2,25,2,3,10,3,1,4
26,No,Non-Travel,774,Sales,1,3,Medical,1,1073,4,Male,45,3,1,Research Scientist,3,Married,6764,12761,4,Y,Yes,20,3,2,80,1,10,2,2,4,6,1,10
31,Yes,Non-Travel,1262,Research & Development,18,3,Life Sciences,1,1611,3,Female,48,1,2,Research Director,3,Divorced,3954,2094,5,Y,Yes,16,4,4,80,0,9,2,3,4,1,1,8
35,No,Travel_Rarely,1150,Research & Development,12,3,Medical,1,1438,2,Female,84,3,1,Sales Executive,4,Married,6989,17434,3,Y,No,21,3,1,80,0,5,5,3,7,6,2,3
23,No,Travel_Rarely,246,Research & Development,2,3,Technical Degree,1,494,3,Female,36,2,1,Research Scientist,2,Married,3292,17639,7,Y,No,18,4,4,80,0,17,3,3,1,0,1,4
48,No,Travel_Rarely,702,Research & Development,4,2,Medical,1,1847,4,Female,99,3,4,Research Scientist,4,Single,4959,16857,4,Y,No,14,3,2,80,2,7,2,3,0,6,5,2
43,No,Travel_Rarely,294,Research & Development,10,3,Technical Degree,1,409,2,Male,74,3,1,Laboratory Technician,3,Divorced,18939,2210,7,Y,No,11,3,3,80,1,8,2,3,1,1,2,2
44,No,Non-Travel,907,Research & Development,12,3,Life Sciences,1,102,2,Female,93,3,2,Laboratory Technician,4,Married,3471,10504,0,Y,No,14,3,2,80,1,12,4,3,5,9,4,7
31,No,Travel_Rarely,1210,Research & Development,23,2,Life Sciences,1,467,3,Male,70,3,2,Sales Representative,2,Married,6320,21722,1,Y,No,13,3,3,80,0,6,3,2,7,9,0,3
39,No,Travel_Rarely,505,Research & Development,13,2,Life Sciences,1,1528,1,Female,87,2,1,Laboratory Technician,3,Married,6973,25294,4,Y,No,11,3,2,80,0,30,4,2,22,0,7,8
39,No,Travel_Frequently,905,Human Resources,4,3,Marketing,1,89,4,Female,46,3,1,Laboratory Technician,4,Divorced,3842,6506,2,Y,Yes,17,3,3,80,1,16,3,3,5,0,12,0
48,No,Travel_Rarely,1026,Research & Development,18,2,Life Sciences,1,223,2,Male,76,2,4,Manufacturing Director,1,Married,5041,25637,0,Y,No,14,3,4,80,0,5,6,3,2,9,1,1
24,Yes,Travel_Rarely,1273,Research & Development,27,4,Life Sciences,1,1407,3,Female,82,2,1,Research Scientist,1,Divorced,1543,7283,8,Y,No,18,3,3,80,1,2,0,3,2,0,2,7
36,No,Travel_Rarely,1077,Research & Development,2,4,Medical,1,32,2,Female,94,3,1,Laboratory Technician,3,Married,3724,20629,0,Y,No,22,3,4,80,0,9,3,3,6,1,0,4
38,No,Travel_Rarely,544,Research & Development,11,2,Marketing,1,909,4,Female,68,3,1,Manufacturing Director,1,Single,1009,24859,4,Y,No,15,3,3,80,1,8,5,3,7,9,1,5
37,No,Travel_Rarely,518,Research & Development,2,4,Life Sciences,1,32,4,Male,94,2,3,Research Scientist,3,Married,5977,10790,4,Y,No,13,4,2,80,1,4,2,2,0,0,1,1
32,No,Travel_Rarely,579,Research & Development,12,2,Life Sciences,1,1995,2,Female,92,3,5,Laboratory Technician,4,Single,5797,14745,4,Y,No,12,3,3,80,1,5,2,2,5,1,5,9
29,No,Travel_Rarely,902,Research & Development,7,4,Medical,1,1259,2,Male,30,3,1,Sales Representative,4,Married,1610,19026,9,Y,No,12,4,1,80,0,17,3,2,6,7,11,1
49,No,Travel_Rarely,1301,Research & Development,11,3,Marketing,1,1747,4,Female,45,3,3,Sales Executive,3,Divorced,5560,20762,0,Y,Yes,14,3,1,80,0,5,3,2,11,2,1,9
51,No,Travel_Frequently,675,Sales,8,2,Marketing,1,967,3,Male,49,3,3,Healthcare Representative,2,Single,6068,17896,4,Y,No,11,3,3,80,0,7,3,2,23,7,0,0
19,No,Travel_Rarely,1377,Research & Development,3,4,Medical,1,1129,4,Female,90,4,3,Healthcare Representative,4,Married,2804,17960,0,Y,Yes,11,3,4,80,1,9,5,3,3,0,1,7
26,Yes,Travel_Rarely,238,Research & Development,25,2,Life Sciences,1,1974,2,Male,35,4,5,Laboratory Technician,2,Single,9591,23639,0,Y,Yes,13,3,3,80,1,9,4,4,11,1,4,1
43,No,Travel_Frequently,746,Human Resources,7,1,Life Sciences,1,1571,4,Male,46,3,2,Sales Representative,4,Divorced,12678,26669,8,Y,No,21,3,1,80,1,13,3,3,0,6,5,3
39,No,Travel_Rarely,102,Research & Development,4,3,Medical,1,1401,1,Male,37,3,1,Sales Executive,2,Divorced,10654,2094,4,Y,No,12,3,4,80,0,11,2,2,0,7,0,0
50,No,Travel_Rarely,805,Research & Development,17,4,Technical Degree,1,179,2,Male,57,2,1,Sales Representative,4,Divorced,1952,5753,3,Y,No,18,3,2,80,2,20,3,3,22,0,0,6
35,No,Travel_Rarely,325,Sales,2,3,Technical Degree,1,1435,4,Female,76,3,1,Human Resources,3,Divorced,3581,5062,1,Y,No,13,3,2,80,0,10,3,3,0,2,1,7
30,No,Travel_Rarely,153,Sales,5,2,Life Sciences,1,1347,4,Male,100,3,2,Manager,2,Single,5585,14169,2,Y,No,18,3,2,80,0,11,3,3,13,4,0,0
43,No,Travel_Rarely,169,Sales,6,1,Life Sciences,1,2068,3,Male,79,3,1,Sales Executive,4,Married,18147,5620,1,Y,No,13,3,4,80,1,34,0,4,6,1,1,8
44,No,Travel_Frequently,567,Sales,7,4,Life Sciences,1,735,4,Male,65,3,1,Laboratory Technician,3,Single,10189,19067,2,Y,Yes,17,3,2,80,0,19,4,3,5,11,2,8
45,No,Travel_Frequently,1340,Sales,1,4,Life Sciences,1,1106,3,Male,86,2,1,Healthcare Representative,3,Married,3163,25888,3,Y,No,24,3,3,80,0,15,3,3,2,2,0,1
31,No,Travel_Rarely,799,Sales,22,4,Life Sciences,1,1355,3,Female,45,3,2,Research Scientist,1,Single,8093,22398,2,Y,No,11,3,3,80,2,2,4,3,12,7,3,7
49,Yes,Non-Travel,1270,Research & Development,11,2,Life Sciences,1,1849,4,Female,49,1,1,Sales Representative,3,Divorced,3693,15470,0,Y,Yes,14,3,4,80,0,13,3,3,0,14,0,0
56,No,Travel_Frequently,572,Research & Development,6,4,Other,1,994,4,Female,79,3,3,Laboratory Technician,4,Single,3589,18944,7,Y,No,17,4,4,80,0,8,2,1,3,3,0,0
29,No,Travel_Rarely,1073,Research & Development,2,3,Medical,1,1449,4,Male,72,2,5,Sales Executive,3,Single,7108,16286,1,Y,No,11,4,3,80,0,0,5,3,17,5,1,10
40,No,Travel_Rarely,1499,Research & Development,5,3,Human Resources,1,1399,4,Male,65,2,2,Research Scientist,2,Divorced,16690,4786,1,Y,No,12,4,3,80,1,15,3,2,19,4,0,1
60,No,Travel_Rarely,574,Research & Development,9,4,Life Sciences,1,1288,4,Male,40,3,5,Laboratory Technician,4,Single,2994,3781,1,Y,No,18,4,2,80,1,11,3,3,12,4,11,6
33,Yes,Travel_Rarely,595,Research & Development,8,4,Medical,1,987,1,Female,35,1,1,Laboratory Technician,1,Single,3453,24043,1,Y,No,15,3,4,80,0,8,2,3,3,14,0,1
44,No,Travel_Frequently,1351,Research & Development,15,4,Medical,1,465,1,Male,88,3,3,Manufacturing Director,4,Married,5213,4001,1,Y,No,21,3,3,80,0,10,1,3,5,9,0,10
34,No,Travel_Rarely,998,Research & Development,27,3,Medical,1,1088,2,Male,46,2,1,Sales Executive,2,Married,1732,18811,7,Y,No,15,4,3,80,0,6,6,4,7,6,0,6
28,No,Travel_Frequently,1197,Research & Development,2,2,Medical,1,1160,3,Female,78,3,2,Human Resources,2,Married,4646,19046,3,Y,No,13,4,2,80,1,33,2,3,5,3,0,7
37,No,Travel_Rarely,741,Research & Development,11,3,Life Sciences,1,1604,4,Female,79,1,2,Research Scientist,2,Single,1009,5471,6,Y,No,19,3,2,80,1,24,5,3,2,0,0,4
60,No,Travel_Rarely,1163,Research & Development,3,3,Medical,1,2043,4,Female,73,3,3,Sales Executive,4,Single,9446,24852,0,Y,No,12,4,3,80,3,1,2,3,5,2,0,0
24,No,Travel_Rarely,1315,Sales,17,1,Life Sciences,1,1445,3,Male,42,3,1,Laboratory Technician,4,Married,8827,5285,1,Y,No,14,3,3,80,1,10,3,2,4,0,2,2
26,No,Travel_Frequently,414,Research & Development,27,3,Life Sciences,1,137,3,Male,46,4,2,Manufacturing Director,2,Married,4491,24710,1,Y,No,13,3,3,80,0,11,2,3,5,7,1,3
51,No,Travel_Rarely,514,Research & Development,4,1,Medical,1,1755,2,Male,70,3,1,Laboratory Technician,1,Married,1476,21031,4,Y,No,18,4,3,80,0,15,1,3,0,7,0,7
27,No,Travel_Rarely,950,Research & Development,21,4,Life Sciences,1,454,4,Male,58,4,4,Laboratory Technician,1,Married,2951,8179,0,Y,No,12,3,2,80,2,19,3,3,6,7,13,2
49,No,Travel_Frequently,816,Sales,2,4,Human Resources,1,1063,3,Male,43,1,2,Sales Executive,4,Married,1844,4663,8,Y,Yes,14,3,4,80,1,24,3,2,3,2,0,4
41,Yes,Travel_Rarely,1408,Research & Development,1,5,Technical Degree,1,21,1,Male,85,1,2,Research Director,3,Married,6371,5072,0,Y,Yes,15,3,2,80,2,5,3,3,2,1,1,4
32,No,Travel_Rarely,229,Research & Development,3,4,Medical,1,921,2,Male,89,3,4,Laboratory Technician,1,Single,5137,22294,2,Y,No,19,3,2,80,1,5,3,3,4,1,0,3
34,Yes,Travel_Rarely,648,Research & Development,1,3,Life Sciences,1,1393,2,Male,85,1,1,Research Scientist,1,Divorced,2421,20396,0,Y,Yes,16,3,3,80,1,15,3,3,7,6,0,3
35,No,Travel_Rarely,684,Research & Development,12,2,Life Sciences,1,2049,3,Male,78,2,1,Laboratory Technician,4,Divorced,2031,18616,1,Y,No,16,3,3,80,1,9,2,2,12,1,9,8
30,No,Travel_Rarely,403,Research & Development,29,4,Medical,1,1861,3,Male,35,3,1,Manager,1,Divorced,9941,2850,4,Y,No,15,3,4,80,3,2,1,4,3,6,1,9
56,No,Travel_Rarely,586,Sales,1,4,Medical,1,1452,3,Male,51,4,5,Sales Executive,4,Married,2086,6484,8,Y,No,11,3,4,80,1,8,2,3,39,0,0,4
31,No,Travel_Rarely,638,Research & Development,4,1,Life Sciences,1,1034,3,Male,83,3,1,Manufacturing Director,4,Married,4851,5357,3,Y,No,14,3,2,80,1,9,3,3,7,2,1,0
41,No,Travel_Rarely,1310,Research & Development,2,1,Life Sciences,1,476,3,Male,53,2,1,Sales Executive,4,Divorced,3649,5000,8,Y,No,12,3,3,80,0,5,3,4,6,2,1,0
53,No,Travel_Rarely,465,Sales,2,4,Life Sciences,1,458,4,Male,69,3,4,Laboratory Technician,4,Divorced,7477,8701,8,Y,No,12,4,2,80,1,12,2,3,8,0,2,2
28,Yes,Travel_Rarely,1218,Research & Development,3,3,Medical,1,257,4,Male,97,1,1,Laboratory Technician,2,Married,3752,8231,6,Y,Yes,20,3,2,80,1,5,2,2,12,0,0,9
42,No,Travel_Frequently,578,Sales,2,2,Medical,1,643,2,Male,44,2,1,Sales Executive,1,Divorced,14502,11556,3,Y,No,14,3,4,80,1,5,2,3,2,9,2,2
39,No,Travel_Rarely,220,Research & Development,21,3,Life Sciences,1,1997,2,Female,79,3,3,Manufacturing Director,4,Married,16853,23150,9,Y,No,14,4,4,80,2,6,4,3,4,4,1,9
19,Yes,Travel_Rarely,1047,Research & Development,8,2,Marketing,1,1207,1,Female,63,3,1,Research Scientist,4,Married,5383,26999,1,Y,Yes,12,3,4,80,1,1,1,3,3,2,7,0
38,No,Travel_Rarely,244,Sales,20,4,Life Sciences,1,1971,4,Female,80,3,2,Manager,4,Single,9273,3963,1,Y,No,11,3,4,80,0,17,3,3,2,5,0,2
30,No,Travel_Frequently,686,Research & Development,4,2,Life Sciences,1,1829,4,Female,35,3,1,Healthcare Representative,3,Married,14607,6942,7,Y,Yes,15,3,1,80,3,6,1,3,8,2,1,4
29,No,Travel_Rarely,1374,Human Resources,5,3,Life Sciences,1,961,4,Male,87,3,1,Manager,3,Married,3513,7138,5,Y,No,13,3,2,80,3,11,3,3,3,0,6,3
43,No,Travel_Frequently,102,Sales,14,2,Life Sciences,1,789,3,Female,73,3,1,Human Resources,2,Married,19768,17573,1,Y,No,14,3,4,80,0,10,2,2,0,9,0,1
36,Yes,Travel_Frequently,317,Sales,28,3,Medical,1,1485,3,Male,98,2,2,Sales Executive,2,Married,14173,20791,5,Y,Yes,11,3,2,80,1,2,1,3,4,3,0,4
29,No,Travel_Rarely,152,Research & Development,1,3,Medical,1,727,3,Female,47,4,1,Research Scientist,1,Single,3715,10723,4,Y,No,11,3,1,80,0,10,3,3,16,6,0,2
34,No,Travel_Frequently,698,Human Resources,3,3,Marketing,1,772,4,Male,33,3,2,Research Scientist,2,Single,8699,8591,1,Y,No,14,3,1,80,0,9,2,2,0,1,0,2
37,No,Travel_Rarely,1317,Research & Development,1,3,Medical,1,1075,4,Female,46,4,1,Laboratory Technician,3,Single,18613,22245,1,Y,Yes,15,3,3,80,1,26,3,3,16,9,0,2
27,No,Travel_Rarely,864,Human Resources,1,3,Life Sciences,1,1601,2,Male,92,3,1,Laboratory Technician,3,Single,19119,16038,0,Y,No,18,4,3,80,1,10,4,4,7,1,0,2
34,No,Travel_Rarely,885,Human Resources,11,2,Medical,1,1912,4,Female,65,4,1,Manufacturing Director,1,Single,5311,17692,5,Y,No,15,3,3,80,1,3,5,3,7,1,3,8
30,No,Travel_Rarely,829,Research & Development,7,3,Life Sciences,1,1710,2,Female,61,4,3,Human Resources,2,Divorced,19052,26363,7,Y,No,11,3,4,80,1,10,4,3,5,5,2,3
35,No,Travel_Rarely,1393,Research & Development,7,3,Medical,1,824,2,Male,31,3,1,Manager,4,Married,5493,4099,1,Y,Yes,12,3,1,80,1,7,2,3,7,9,0,2
47,No,Travel_Rarely,1418,Research & Development,2,3,Life Sciences,1,82,4,Female,44,2,2,Research Director,4,Married,19715,25795,3,Y,No,11,3,2,80,1,14,1,3,21,2,0,8
58,No,Travel_Rarely,617,Research & Development,5,4,Marketing,1,1519,4,Male,98,2,1,Research Scientist,2,Married,9096,4880,8,Y,Yes,15,3,3,80,0,32,0,1,8,12,0,8
44,No,Travel_Rarely,1499,Research & Development,7,3,Technical Degree,1,1546,2,Female,45,3,1,Research Scientist,4,Single,13697,20221,7,Y,Yes,22,3,4,80,1,9,2,3,7,4,2,1
42,No,Travel_Rarely,1444,Sales,24,2,Life Sciences,1,1924,1,Male,70,2,2,Laboratory Technician,1,Married,4368,15272,2,Y,No,16,3,3,80,0,7,2,4,2,1,0,9
37,No,Travel_Frequently,491,Sales,10,5,Life Sciences,1,1031,4,Male,70,3,1,Research Scientist,4,Single,4055,12692,4,Y,No,22,3,3,80,1,5,2,2,2,0,1,2
29,Yes,Travel_Rarely,144,Research & Development,19,3,Marketing,1,1689,1,Male,36,1,2,Research Director,2,Married,4710,20859,2,Y,Yes,11,3,3,80,0,10,3,3,15,11,7,1
32,No,Travel_Rarely,1499,Research & Development,1,3,Medical,1,1662,1,Female,79,3,2,Research Scientist,2,Married,2465,21384,6,Y,No,20,4,2,80,1,10,3,2,2,0,0,7
44,No,Travel_Rarely,610,Sales,14,4,Medical,1,343,3,Female,89,3,2,Manufacturing Director,4,Married,16231,20841,1,Y,No,21,3,4,80,2,12,3,3,5,10,1,2
59,No,Non-Travel,852,Research & Development,26,3,Technical Degree,1,1358,4,Male,76,3,1,Healthcare Representative,3,Divorced,1445,20871,4,Y,No,18,3,1,80,1,26,4,3,2,0,0,1
31,No,Non-Travel,744,Research & Development,7,3,Life Sciences,1,277,3,Male,54,1,3,Sales Representative,2,Single,2784,3539,5,Y,No,14,3,3,80,1,10,3,1,3,9,4,7
32,No,Travel_Rarely,1150,Research & Development,14,1,Technical Degree,1,351,2,Male,53,2,2,Research Director,3,Married,3589,5480,2,Y,No,14,3,4,80,0,17,3,4,6,7,1,4
35,No,Travel_Frequently,766,Research & Development,25,1,Life Sciences,1,194,3,Male,33,2,1,Sales Executive,2,Married,2902,24912,1,Y,No,22,4,4,80,1,16,3,4,7,6,1,1
34,Yes,Travel_Frequently,423,Research & Development,7,5,Other,1,1584,1,Female,60,2,1,Laboratory Technician,3,Married,4366,19942,7,Y,Yes,19,3,1,80,1,17,5,3,8,3,0,10
34,No,Travel_Rarely,752,Research & Development,8,2,Life Sciences,1,894,3,Female,61,2,2,Sales Executive,3,Divorced,2593,25573,2,Y,No,14,4,4,80,1,12,3,2,8,8,0,1
29,No,Travel_Rarely,1216,Research & Development,7,4,Medical,1,1421,1,Female,44,3,2,Manager,1,Divorced,2581,10412,4,Y,No,13,3,2,80,1,6,3,3,14,2,1,2
28,No,Travel_Rarely,967,Research & Development,10,3,Technical Degree,1,1578,3,Female,33,1,1,Research Scientist,3,Married,7136,17257,3,Y,No,14,4,3,80,1,10,2,2,1,7,4,0
40,No,Travel_Rarely,456,Research & Development,7,5,Marketing,1,1863,4,Male,81,2,1,Research Scientist,1,Single,2375,7560,3,Y,No,14,3,4,80,0,16,4,3,11,2,2,1
30,No,Non-Travel,177,Sales,2,3,Marketing,1,2023,1,Male,70,3,2,Research Scientist,4,Single,2657,8209,3,Y,No,19,4,4,80,3,12,5,3,17,2,2,2
30,No,Travel_Rarely,301,Sales,5,3,Medical,1,1716,4,Male,54,3,1,Sales Executive,3,Married,3761,2322,2,Y,Yes,11,3,3,80,1,7,3,2,10,1,1,6
42,No,Travel_Rarely,772,Research & Development,1,3,Life Sciences,1,1319,4,Female,86,2,2,Sales Executive,3,Married,7919,23129,4,Y,No,17,3,1,80,1,13,3,3,3,8,5,1
30,Yes,Travel_Rarely,564,Sales,1,2,Medical,1,1538,4,Male,88,2,3,Manufacturing Director,2,Single,11001,2094,0,Y,Yes,12,3,4,80,1,2,3,3,5,15,1,6
27,No,Travel_Frequently,1299,Research & Development,27,3,Life Sciences,1,347,3,Female,48,3,3,Sales Executive,3,Single,5444,18838,1,Y,No,11,3,4,80,0,7,1,3,2,8,5,1
43,No,Travel_Rarely,481,Research & Development,13,2,Medical,1,421,3,Female,54,3,4,Sales Executive,3,Married,13936,6667,2,Y,Yes,11,3,4,80,1,13,6,3,7,9,0,9
34,No,Non-Travel,142,Research & Development,20,4,Technical Degree,1,130,3,Female,80,3,2,Research Scientist,1,Married,4306,25209,2,Y,No,14,3,4,80,1,9,6,3,1,2,4,1
47,Yes,Travel_Frequently,327,Research & Development,29,2,Life Sciences,1,1055,3,Male,32,3,5,Sales Executive,4,Single,5896,14643,5,Y,Yes,12,4,4,80,0,1,6,3,0,6,10,4
31,Yes,Travel_Rarely,407,Research & Development,7,3,Human Resources,1,1175,1,Male,68,1,2,Laboratory Technician,2,Single,3787,20178,1,Y,Yes,11,3,4,80,0,12,3,4,10,3,0,3
29,No,Travel_Rarely,873,Sales,1,4,Life Sciences,1,1443,4,Male,69,3,2,Research Scientist,1,Married,19047,17281,1,Y,No,21,3,4,80,0,13,2,3,4,5,1,1
34,No,Travel_Frequently,578,Sales,4,3,Life Sciences,1,800,1,Male,58,2,2,Manager,3,Divorced,2159,7541,1,Y,No,11,3,4,80,2,10,2,1,8,8,0,1
36,No,Travel_Rarely,632,Sales,2,3,Marketing,1,992,1,Male,93,3,2,Sales Executive,2,Single,4204,12851,3,Y,No,17,3,4,80,2,5,5,3,27,3,0,1
29,No,Travel_Rarely,967,Research & Development,7,3,Life Sciences,1,1302,3,Male,33,3,2,Laboratory Technician,4,Single,5059,26999,8,Y,No,24,3,4,80,1,11,2,3,11,9,0,4
30,No,Travel_Rarely,1322,Sales,1,2,Life Sciences,1,1506,1,Male,46,3,1,Manufacturing Director,4,Married,2965,8810,8,Y,No,11,3,4,80,2,7,3,4,11,3,0,3
26,No,Travel_Rarely,111,Research & Development,11,3,Medical,1,1213,2,Male,73,3,1,Manager,2,Married,7096,21719,3,Y,No,13,3,1,80,1,13,3,3,7,1,1,4
29,No,Travel_Rarely,625,Sales,7,1,Life Sciences,1,1524,2,Male,68,2,1,Research Scientist,3,Married,2585,17967,8,Y,No,17,3,4,80,2,0,3,3,13,4,0,4
37,No,Travel_Rarely,926,Research & Development,9,4,Medical,1,1315,3,Female,38,3,5,Research Director,2,Divorced,4155,6842,0,Y,No,17,3,3,80,0,15,2,3,4,2,0,7
46,Yes,Travel_Rarely,710,Sales,11,4,Medical,1,1818,3,Female,30,3,5,Research Director,1,Divorced,5790,9522,1,Y,Yes,11,3,3,80,0,12,2,3,2,1,2,2
30,Yes,Travel_Rarely,493,Research & Development,4,4,Medical,1,1862,2,Male,52,2,3,Research Scientist,4,Married,2892,24504,6,Y,Yes,12,3,3,80,0,11,0,1,4,3,0,6
32,No,Travel_Rarely,189,Sales,3,3,Life Sciences,1,2068,4,Male,56,3,4,Laboratory Technician,3,Single,3938,18144,0,Y,No,12,3,4,80,0,18,3,2,2,3,0,3
54,No,Travel_Frequently,1052,Research & Development,23,5,Life Sciences,1,1457,1,Male,74,4,4,Human Resources,2,Married,7216,14347,4,Y,No,20,3,1,80,2,6,2,3,5,9,0,7
30,No,Non-Travel,1286,Research & Development,12,3,Marketing,1,1898,1,Male,40,3,2,Sales Executive,2,Divorced,2758,9255,1,Y,No,20,3,3,80,1,18,3,3,12,2,8,8
33,No,Travel_Rarely,189,Research & Development,8,3,Other,1,1436,3,Male,79,4,1,Laboratory Technician,2,Married,19200,8066,0,Y,No,21,3,3,80,0,23,5,3,7,7,0,8
41,No,Travel_Rarely,618,Research & Development,2,2,Life Sciences,1,72,3,Male,44,3,4,Research Scientist,3,Married,1009,6280,9,Y,No,24,3,3,80,1,11,3,3,11,3,2,6
45,No,Travel_Rarely,1479,Sales,2,4,Marketing,1,1914,1,Male,73,3,1,Laboratory Technician,4,Divorced,9035,14807,2,Y,Yes,21,3,2,80,0,21,5,4,0,10,0,1
48,No,Travel_Rarely,688,Sales,2,4,Technical Degree,1,1248,1,Female,31,3,1,Research Scientist,4,Single,11237,22774,4,Y,No,11,3,4,80,0,12,2,2,20,2,1,3
33,No,Travel_Frequently,161,Research & Development,7,3,Life Sciences,1,412,4,Female,94,4,4,Sales Executive,4,Divorced,13644,21623,6,Y,Yes,18,3,1,80,0,9,2,1,9,10,0,3
26,No,Travel_Rarely,539,Research & Development,14,4,Medical,1,1783,3,Male,69,3,3,Human Resources,3,Single,18727,16044,4,Y,No,12,3,3,80,0,8,3,3,4,3,1,2
28,No,Travel_Rarely,782,Research & Development,6,4,Marketing,1,561,2,Male,48,3,1,Research Scientist,3,Married,16280,26999,4,Y,No,13,3,4,80,0,23,5,3,3,5,0,13
52,No,Travel_Rarely,299,Sales,3,4,Other,1,1747,3,Female,30,3,2,Sales Executive,2,Single,1501,26018,7,Y,No,17,4,4,80,1,9,3,4,8,1,0,0
46,No,Travel_Frequently,835,Research & Development,17,4,Technical Degree,1,1967,2,Male,84,3,2,Research Scientist,1,Married,11005,3144,7,Y,No,16,3,3,80,2,9,1,3,20,0,1,1
22,No,Travel_Rarely,932,Sales,19,1,Life Sciences,1,1410,4,Male,97,3,1,Sales Representative,4,Single,3288,6125,9,Y,No,19,3,1,80,1,10,2,3,1,0,0,8
37,No,Non-Travel,539,Sales,14,4,Medical,1,797,3,Male,84,1,4,Sales Executive,1,Single,3696,22646,3,Y,No,12,3,1,80,2,3,3,3,3,2,0,0
33,No,Travel_Rarely,334,Sales,3,4,Marketing,1,1555,3,Male,66,2,1,Manufacturing Director,4,Divorced,19637,2963,4,Y,No,12,3,4,80,0,8,3,3,3,12,1,4
18,No,Travel_Frequently,1067,Research & Development,4,3,Other,1,1639,4,Female,71,3,2,Laboratory Technician,3,Single,3125,22620,2,Y,No,14,4,1,80,2,6,2,2,3,2,1,2
60,No,Travel_Rarely,1457,Human Resources,1,1,Medical,1,1853,1,Male,63,2,2,Research Scientist,4,Divorced,9206,9794,2,Y,No,11,4,3,80,0,27,3,3,20,6,0,6
33,No,Travel_Rarely,981,Research & Development,11,2,Life Sciences,1,1532,4,Female,77,2,4,Research Scientist,3,Single,8544,5203,6,Y,No,21,3,3,80,0,6,2,3,3,7,0,8
32,No,Travel_Frequently,857,Research & Development,6,4,Medical,1,1171,4,Male,100,3,1,Research Scientist,1,Divorced,17705,26150,5,Y,No,11,3,2,80,0,15,3,4,1,0,8,7
26,No,Travel_Rarely,252,Research & Development,7,4,Life Sciences,1,1167,4,Male,63,3,2,Sales Representative,3,Married,5915,5596,9,Y,No,16,4,3,80,0,17,2,3,9,6,0,7
34,No,Travel_Rarely,475,Research & Development,2,4,Marketing,1,791,2,Male,39,3,2,Sales Executive,4,Single,18670,17820,3,Y,Yes,13,3,4,80,1,1,6,1,27,2,5,3
35,No,Travel_Rarely,1010,Research & Development,16,3,Medical,1,1729,4,Male,42,3,1,Manager,3,Married,5660,3141,1,Y,Yes,13,3,4,80,1,11,3,4,10,1,13,1
42,No,Travel_Rarely,710,Research & Development,1,1,Medical,1,1453,1,Male,59,3,2,Sales Representative,1,Single,1634,14512,0,Y,No,16,3,4,80,1,30,2,3,7,2,4,3
20,No,Travel_Rarely,1200,Sales,8,4,Medical,1,668,4,Female,65,3,1,Laboratory Technician,4,Married,1835,18596,1,Y,Yes,14,3,2,80,2,9,3,3,0,8,1,2
24,No,Travel_Rarely,558,Research & Development,10,1,Other,1,303,3,Female,76,3,1,Sales Executive,4,Divorced,4272,7200,3,Y,No,11,3,3,80,0,36,6,3,17,6,0,2
31,No,Non-Travel,336,Research & Development,10,4,Life Sciences,1,1582,1,Male,88,3,2,Laboratory Technician,2,Single,2725,17793,3,Y,No,13,3,2,80,0,15,2,3,10,8,0,2
25,Yes,Travel_Rarely,955,Sales,2,1,Life Sciences,1,40,1,Male,95,3,3,Sales Executive,1,Married,3815,13986,1,Y,Yes,12,3,4,80,1,11,3,4,6,1,0,3
55,No,Travel_Frequently,815,Research & Development,7,3,Life Sciences,1,1771,1,Male,70,3,3,Sales Executive,3,Single,5438,15265,2,Y,No,15,3,3,80,1,9,3,3,9,8,0,1
41,No,Travel_Rarely,1472,Research & Development,1,4,Technical Degree,1,1950,4,Female,41,3,1,Sales Executive,4,Married,8640,5661,1,Y,No,14,3,4,80,1,8,2,2,7,0,15,6
44,No,Travel_Frequently,1063,Sales,1,5,Medical,1,340,3,Male,75,4,2,Research Scientist,3,Divorced,3349,6117,5,Y,No,15,3,4,80,1,1,1,3,11,3,8,2
50,No,Travel_Rarely,975,Research & Development,21,1,Medical,1,1850,4,Male,63,4,2,Laboratory Technician,3,Married,6077,2233,1,Y,No,15,3,4,80,0,11,2,3,5,2,3,0
45,No,Travel_Rarely,393,Sales,21,4,Life Sciences,1,1510,3,Male,59,3,1,Sales Executive,4,Single,9761,9517,5,Y,No,18,3,1,80,0,5,2,2,12,1,3,8
56,No,Travel_Rarely,682,Sales,20,2,Life Sciences,1,449,1,Male,94,3,2,Sales Executive,4,Married,3477,20834,9,Y,No,11,3,3,80,0,17,5,3,3,7,1,1
26,No,Travel_Rarely,1065,Research & Development,3,3,Life Sciences,1,1581,3,Male,64,3,1,Healthcare Representative,2,Single,3210,21183,9,Y,No,11,3,4,80,1,20,1,3,3,2,0,0
